0.0	2.0	1.9145269239099774
0.10101010101010101	2.202020202020202	2.04679424425116
0.20202020202020202	2.404040404040404	2.2040683934226344
0.30303030303030304	2.606060606060606	2.301895322786488
0.40404040404040403	2.808080808080808	2.470622855011613
0.5050505050505051	3.0101010101010104	2.9698708869531214
0.6060606060606061	3.212121212121212	3.1200291586219
0.7070707070707071	3.4141414141414144	3.0969844244273173
0.8080808080808081	3.616161616161616	4.296840537367618
0.9090909090909091	3.8181818181818183	4.343174872200573
1.0101010101010102	4.020202020202021	4.12140695709606
1.1111111111111112	4.222222222222222	4.23730297902875
1.2121212121212122	4.424242424242424	4.132343423019846
1.3131313131313131	4.626262626262626	4.565843872713706
1.4141414141414141	4.828282828282829	5.135830958665105
1.5151515151515151	5.03030303030303	5.717247423186192
1.6161616161616161	5.232323232323232	5.683564572449317
1.7171717171717171	5.434343434343434	5.263381937600657
1.8181818181818181	5.636363636363637	4.714692034080956
1.9191919191919191	5.838383838383838	5.587889008509829
2.0202020202020203	6.040404040404041	5.853933422875679
2.121212121212121	6.242424242424242	6.2839404261784475
2.2222222222222223	6.444444444444445	7.000987778490913
2.323232323232323	6.646464646464646	8.08664844896078
2.4242424242424243	6.848484848484849	6.738783551855388
2.525252525252525	7.05050505050505	7.909783016385531
2.6262626262626263	7.252525252525253	6.674770517446041
2.727272727272727	7.454545454545454	5.850646848238714
2.8282828282828283	7.656565656565657	7.6785719232083975
2.929292929292929	7.858585858585858	8.619295348234703
3.0303030303030303	8.06060606060606	6.397101095873219
3.131313131313131	8.262626262626263	8.39718879976819
3.2323232323232323	8.464646464646464	9.373090870128845
3.3333333333333335	8.666666666666668	8.422835318647783
3.4343434343434343	8.868686868686869	8.388286440597613
3.5353535353535355	9.070707070707071	8.457385065422615
3.6363636363636362	9.272727272727273	8.992155965135577
3.7373737373737375	9.474747474747474	11.054120731584831
3.8383838383838382	9.676767676767676	10.704699691105219
3.9393939393939394	9.878787878787879	9.782094392534363
4.040404040404041	10.080808080808081	10.47733816674802
4.141414141414141	10.282828282828282	11.252111475361897
4.242424242424242	10.484848484848484	11.449868488612632
4.343434343434343	10.686868686868687	10.600118814479162
4.444444444444445	10.88888888888889	10.062267000949431
4.545454545454545	11.09090909090909	10.671432267549772
4.646464646464646	11.292929292929292	12.382958039078844
4.747474747474747	11.494949494949495	10.520082708374256
4.848484848484849	11.696969696969697	12.624528154117288
4.94949494949495	11.8989898989899	14.094212024865111
5.05050505050505	12.1010101010101	11.033558406047622
5.151515151515151	12.303030303030303	11.741862074355277
5.252525252525253	12.505050505050505	11.344707683637935
5.353535353535354	12.707070707070708	13.69074543705894
5.454545454545454	12.909090909090908	12.589292186607608
5.555555555555555	13.11111111111111	14.120240574634867
5.656565656565657	13.313131313131313	14.37377226301717
5.757575757575758	13.515151515151516	13.019960623449721
5.858585858585858	13.717171717171716	15.059531814927736
5.959595959595959	13.919191919191919	10.32583358196337
6.0606060606060606	14.121212121212121	14.883744154506912
6.161616161616162	14.323232323232324	14.26818126014384
6.262626262626262	14.525252525252524	12.290056738379539
6.363636363636363	14.727272727272727	14.780159036001754
6.4646464646464645	14.929292929292929	12.834782939124597
6.565656565656566	15.131313131313131	18.228151123604423
6.666666666666667	15.333333333333334	13.154118851974198
6.767676767676767	15.535353535353535	16.235842459174485
6.8686868686868685	15.737373737373737	17.045782759986448
6.96969696969697	15.93939393939394	19.403371217477208
7.070707070707071	16.141414141414142	16.319808860182793
7.171717171717171	16.343434343434343	17.393850789841977
7.2727272727272725	16.545454545454547	17.961100189100875
7.373737373737374	16.747474747474747	18.821862676927235
7.474747474747475	16.949494949494948	16.238370479344795
7.575757575757575	17.15151515151515	15.379439302716765
7.6767676767676765	17.353535353535353	17.295703982925335
7.777777777777778	17.555555555555557	18.013140337160845
7.878787878787879	17.757575757575758	18.172133030054766
7.979797979797979	17.95959595959596	19.004229401638554
8.080808080808081	18.161616161616163	19.98727940198635
8.181818181818182	18.363636363636363	18.747076389185708
8.282828282828282	18.565656565656564	17.925971512640224
8.383838383838384	18.767676767676768	18.410400946517886
8.484848484848484	18.96969696969697	18.689254667618535
8.585858585858587	19.171717171717173	16.782882065549895
8.686868686868687	19.373737373737374	21.604058206018962
8.787878787878787	19.575757575757574	19.99670566272994
8.88888888888889	19.77777777777778	19.762660881665568
8.98989898989899	19.97979797979798	16.684412090674275
9.09090909090909	20.18181818181818	20.20870571513432
9.191919191919192	20.383838383838384	19.181561227070265
9.292929292929292	20.585858585858585	20.623738811393817
9.393939393939394	20.78787878787879	21.97434947998031
9.494949494949495	20.98989898989899	20.206445773557654
9.595959595959595	21.19191919191919	20.86025406084829
9.696969696969697	21.393939393939394	18.242667251819825
9.797979797979798	21.595959595959595	20.18698729957817
9.8989898989899	21.7979797979798	19.467964771265068
10.0	22.0	20.961296170323504
